GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS
2022300086,2052300157,2023-12-07T00:00:00,1612709922,Greensboro,Swarm,GBO,107,1612709928,Capital City,Go-Go,CCG,139
2022300087,2022300074,2024-01-08T00:00:00,1612709921,Long Island,Nets,LIN,115,1612709915,Maine,Celtics,MNE,110
2022300088,2022300079,2024-01-09T00:00:00,1612709920,Raptors,905,RAP,130,1612709918,Texas,Legends,TEX,149
2022300089,2022300081,2024-01-09T00:00:00,1612709889,Oklahoma City,Blue,OKL,108,1612709908,Rio Grande Valley,Vipers,RGV,110
2022300091,2022200335,2023-02-28T00:00:00,1612709930,G League,Ignite,GLI,110,1612709911,Iowa,Wolves,IWA,102
2022300092,2022300078,2024-01-09T00:00:00,1612709932,Motor City,Cruise,MCC,130,1612709925,Osceola,Magic,OSC,113
2022300093,2022200358,2023-03-05T00:00:00,1612709919,Westchester,Knicks,WES,121,1612709923,Windy City,Bulls,WCB,120
2022300094,2052300183,2023-12-11T00:00:00,1612709926,Memphis,Hustle,MHU,99,1612709913,Birmingham,Squadron,BHM,102
2022300095,2022300086,2024-01-10T00:00:00,1612709922,Greensboro,Swarm,GBO,87,1612709928,Capital City,Go-Go,CCG,105
2022300096,2022200398,2023-03-12T00:00:00,1612709904,Sioux Falls,Skyforce,SXF,124,1612709890,Austin,Spurs,AUS,108
2022300097,2021700368,2018-01-26T00:00:00,1612709908,Rio Grande Valley,Vipers,RGV,101,1612709917,Grand Rapids,Gold,GRG,129
2022300099,2022200275,2023-02-13T00:00:00,1612709914,Stockton,Kings,STO,109,1612709911,Iowa,Wolves,IWA,119
2022300100,2022200164,2023-01-25T00:00:00,1612709915,Maine,Celtics,MNE,119,1612709910,Fort Wayne,Mad Ants,FWN,133
2022300101,2021700162,2017-12-06T00:00:00,1612709893,Cleveland,Charge,CLC,110,1612709918,Texas,Legends,TEX,107
2022300102,2022200110,2023-01-14T00:00:00,1612709922,Greensboro,Swarm,GBO,100,1612709925,Osceola,Magic,OSC,117
2022300103,2022200196,2023-01-29T00:00:00,1612709932,Motor City,Cruise,MCC,107,1612709929,College Park,Skyhawks,CPS,123
2022300104,2022300098,2024-01-12T00:00:00,1612709931,Mexico City,Capitanes,MXC,102,1612709927,Wisconsin,Herd,WIS,100
2022300105,2022200177,2023-01-26T00:00:00,1612709913,Birmingham,Squadron,BHM,115,1612709920,Raptors,905,RAP,95
2022300106,2022300096,2024-01-12T00:00:00,1612709904,Sioux Falls,Skyforce,SXF,131,1612709890,Austin,Spurs,AUS,107
2022300107,2022200431,2023-03-18T00:00:00,1612709923,Windy City,Bulls,WCB,119,1612709909,Delaware,Blue Coats,DEL,112
2022300108,2052200251,2022-12-20T00:00:00,1612709914,Stockton,Kings,STO,92,1612709921,Long Island,Nets,LIN,88
2022300109,2052300199,2023-12-14T00:00:00,1612709902,Santa Cruz,Warriors,SCW,130,1612709905,South Bay,Lakers,SBL,112
2022300110,2022300100,2024-01-13T00:00:00,1612709915,Maine,Celtics,MNE,112,1612709910,Fort Wayne,Mad Ants,FWN,92
2022300111,2022200456,2023-03-22T00:00:00,1612709926,Memphis,Hustle,MHU,98,1612709924,Ontario,Clippers,ONT,96
2022300112,2022200298,2023-02-23T00:00:00,1612709917,Grand Rapids,Gold,GRG,111,1612709928,Capital City,Go-Go,CCG,112
2022300113,2022200072,2023-01-07T00:00:00,1612709911,Iowa,Wolves,IWA,115,1612709903,Salt Lake City,Stars,SLC,118
2022300115,2022300105,2024-01-13T00:00:00,1612709913,Birmingham,Squadron,BHM,98,1612709920,Raptors,905,RAP,112
2022300116,2022300107,2024-01-13T00:00:00,1612709923,Windy City,Bulls,WCB,108,1612709909,Delaware,Blue Coats,DEL,120
2022300117,2021900139,2019-12-04T00:00:00,1612709917,Grand Rapids,Gold,GRG,122,1612709905,South Bay,Lakers,SBL,129
2022300118,2022200043,2023-01-03T00:00:00,1612709919,Westchester,Knicks,WES,97,1612709893,Cleveland,Charge,CLC,99
2022300119,2022300113,2024-01-14T00:00:00,1612709911,Iowa,Wolves,IWA,111,1612709903,Salt Lake City,Stars,SLC,115
2022300120,2022300102,2024-01-13T00:00:00,1612709922,Greensboro,Swarm,GBO,97,1612709925,Osceola,Magic,OSC,108
2022300121,2022300103,2024-01-13T00:00:00,1612709932,Motor City,Cruise,MCC,92,1612709929,College Park,Skyhawks,CPS,85
2022300122,2052300150,2023-12-05T00:00:00,1612709930,G League,Ignite,GLI,103,1612709914,Stockton,Kings,STO,91
2022300123,2022300133,2024-01-17T00:00:00,1612709918,Texas,Legends,TEX,129,1612709904,Sioux Falls,Skyforce,SXF,117
2022300124,2052300149,2023-12-05T00:00:00,1612709890,Austin,Spurs,AUS,108,1612709931,Mexico City,Capitanes,MXC,119
2022300125,2052100189,2021-12-20T00:00:00,1612709902,Santa Cruz,Warriors,SCW,81,1612709921,Long Island,Nets,LIN,77
2022300126,2022300114,2024-01-14T00:00:00,1612709933,Rip City,Remix,RCR,99,1612709889,Oklahoma City,Blue,OKL,95
2022300127,2022300118,2024-01-15T00:00:00,1612709919,Westchester,Knicks,WES,126,1612709893,Cleveland,Charge,CLC,111
2022300128,2022300111,2024-01-14T00:00:00,1612709926,Memphis,Hustle,MHU,119,1612709924,Ontario,Clippers,ONT,126
2022300129,2022200141,2023-01-19T00:00:00,1612709932,Motor City,Cruise,MCC,117,1612709905,South Bay,Lakers,SBL,127
2022300130,2022200063,2023-01-06T00:00:00,1612709927,Wisconsin,Herd,WIS,120,1612709929,College Park,Skyhawks,CPS,116
2022300131,2022200387,2023-03-10T00:00:00,1612709903,Salt Lake City,Stars,SLC,112,1612709889,Oklahoma City,Blue,OKL,110
2022300132,2022300009,2023-12-28T00:00:00,1612709928,Capital City,Go-Go,CCG,143,1612709920,Raptors,905,RAP,109
2022300133,2022200204,2023-01-31T00:00:00,1612709918,Texas,Legends,TEX,93,1612709904,Sioux Falls,Skyforce,SXF,105
2022300134,2022200091,2023-01-10T00:00:00,1612709930,G League,Ignite,GLI,123,1612709931,Mexico City,Capitanes,MXC,122
2022300135,2022300108,2024-01-13T00:00:00,1612709914,Stockton,Kings,STO,116,1612709921,Long Island,Nets,LIN,91
2022300136,2022300129,2024-01-17T00:00:00,1612709932,Motor City,Cruise,MCC,117,1612709905,South Bay,Lakers,SBL,92
2022300137,2022300029,2023-12-30T00:00:00,1612709925,Osceola,Magic,OSC,138,1612709919,Westchester,Knicks,WES,130
2022300138,2022300130,2024-01-17T00:00:00,1612709927,Wisconsin,Herd,WIS,92,1612709929,College Park,Skyhawks,CPS,116
2022300139,2052300205,2023-12-15T00:00:00,1612709890,Austin,Spurs,AUS,116,1612709926,Memphis,Hustle,MHU,117
2022300140,2022200455,2023-03-22T00:00:00,1612709913,Birmingham,Squadron,BHM,131,1612709911,Iowa,Wolves,IWA,139
2022300141,2021800669,2018-12-21T00:00:00,1612709915,Maine,Celtics,MNE,94,1612709904,Sioux Falls,Skyforce,SXF,114
2022300142,2022200092,2023-01-11T00:00:00,1612709923,Windy City,Bulls,WCB,121,1612709921,Long Island,Nets,LIN,118
2022300143,2052300185,2023-12-12T00:00:00,1612709918,Texas,Legends,TEX,120,1612709908,Rio Grande Valley,Vipers,RGV,124
2022300144,2022300131,2024-01-17T00:00:00,1612709903,Salt Lake City,Stars,SLC,108,1612709889,Oklahoma City,Blue,OKL,105
2022300145,2022300134,2024-01-17T00:00:00,1612709930,G League,Ignite,GLI,100,1612709931,Mexico City,Capitanes,MXC,106
2022300146,2052300151,2023-12-05T00:00:00,1612709902,Santa Cruz,Warriors,SCW,109,1612709924,Ontario,Clippers,ONT,119
2022300147,2052300196,2023-12-14T00:00:00,1612709920,Raptors,905,RAP,120,1612709909,Delaware,Blue Coats,DEL,125
2022300148,2022300122,2024-01-15T00:00:00,1612709930,G League,Ignite,GLI,88,1612709914,Stockton,Kings,STO,107
2022300149,2022300139,2024-01-18T00:00:00,1612709890,Austin,Spurs,AUS,114,1612709926,Memphis,Hustle,MHU,115
2022300150,2021900548,2020-03-07T00:00:00,1612709913,Birmingham,Squadron,BHM,123,1612709893,Cleveland,Charge,CLC,115
2022300151,2052100190,2021-12-20T00:00:00,1612709911,Iowa,Wolves,IWA,89,1612709928,Capital City,Go-Go,CCG,106
2022300152,2022300142,2024-01-19T00:00:00,1612709923,Windy City,Bulls,WCB,115,1612709921,Long Island,Nets,LIN,121
2022300153,2052300192,2023-12-13T00:00:00,1612709927,Wisconsin,Herd,WIS,102,1612709910,Fort Wayne,Mad Ants,FWN,110
2022300154,2021800658,2018-12-20T00:00:00,1612709905,South Bay,Lakers,SBL,90,1612709922,Greensboro,Swarm,GBO,106
2022300155,2022300143,2024-01-19T00:00:00,1612709918,Texas,Legends,TEX,119,1612709908,Rio Grande Valley,Vipers,RGV,126
2022300156,2022300146,2024-01-19T00:00:00,1612709902,Santa Cruz,Warriors,SCW,118,1612709924,Ontario,Clippers,ONT,117
2022300157,2022300141,2024-01-19T00:00:00,1612709915,Maine,Celtics,MNE,112,1612709904,Sioux Falls,Skyforce,SXF,116
2022300158,2052300195,2023-12-13T00:00:00,1612709889,Oklahoma City,Blue,OKL,117,1612709931,Mexico City,Capitanes,MXC,112
2022300159,2022200314,2023-02-25T00:00:00,1612709925,Osceola,Magic,OSC,101,1612709893,Cleveland,Charge,CLC,102
2022300160,2052200249,2022-12-20T00:00:00,1612709927,Wisconsin,Herd,WIS,99,1612709913,Birmingham,Squadron,BHM,85
2022300309,2022300166,2024-01-23T00:00:00,1612709911,Iowa,Wolves,IWA,120,1612709908,Rio Grande Valley,Vipers,RGV,124
2022300310,2022200354,2023-03-04T00:00:00,1612709918,Texas,Legends,TEX,106,1612709914,Stockton,Kings,STO,129
2022300311,2022300014,2023-12-28T00:00:00,1612709903,Salt Lake City,Stars,SLC,111,1612709924,Ontario,Clippers,ONT,121
2022300313,2022000032,2021-02-15T00:00:00,1612709902,Santa Cruz,Warriors,SCW,125,1612709920,Raptors,905,RAP,135
2022300314,2022300299,2024-02-22T00:00:00,1612709921,Long Island,Nets,LIN,122,1612709931,Mexico City,Capitanes,MXC,115
2022300315,2022300305,2024-02-23T00:00:00,1612709893,Cleveland,Charge,CLC,107,1612709928,Capital City,Go-Go,CCG,120
2022300316,2022300005,2023-12-27T00:00:00,1612709922,Greensboro,Swarm,GBO,113,1612709929,College Park,Skyhawks,CPS,101
2022300317,2052300106,2023-11-28T00:00:00,1612709923,Windy City,Bulls,WCB,97,1612709910,Fort Wayne,Mad Ants,FWN,131
2022300318,2022300301,2024-02-22T00:00:00,1612709927,Wisconsin,Herd,WIS,104,1612709933,Rip City,Remix,RCR,116
2022300319,2022300310,2024-02-23T00:00:00,1612709918,Texas,Legends,TEX,135,1612709914,Stockton,Kings,STO,133
2022300320,2022300313,2024-02-23T00:00:00,1612709902,Santa Cruz,Warriors,SCW,109,1612709920,Raptors,905,RAP,114
2022300321,2052300114,2023-11-29T00:00:00,1612709915,Maine,Celtics,MNE,85,1612709919,Westchester,Knicks,WES,110
2022300322,2022300094,2024-01-11T00:00:00,1612709926,Memphis,Hustle,MHU,111,1612709913,Birmingham,Squadron,BHM,122
2022300323,2022200306,2023-02-24T00:00:00,1612709909,Delaware,Blue Coats,DEL,107,1612709932,Motor City,Cruise,MCC,111
2022300324,2052300102,2023-11-26T00:00:00,1612709930,G League,Ignite,GLI,126,1612709905,South Bay,Lakers,SBL,150
2022300325,2022200035,2023-01-01T00:00:00,1612709924,Ontario,Clippers,ONT,110,1612709904,Sioux Falls,Skyforce,SXF,123
2022300326,2022200364,2023-03-06T00:00:00,1612709928,Capital City,Go-Go,CCG,109,1612709931,Mexico City,Capitanes,MXC,90
2022300327,2022300304,2024-02-23T00:00:00,1612709889,Oklahoma City,Blue,OKL,120,1612709890,Austin,Spurs,AUS,101
2022300328,2022200265,2023-02-11T00:00:00,1612709903,Salt Lake City,Stars,SLC,116,1612709925,Osceola,Magic,OSC,126
2022300329,2022300207,2024-01-31T00:00:00,1612709910,Fort Wayne,Mad Ants,FWN,119,1612709917,Grand Rapids,Gold,GRG,98
2022300330,2022200399,2023-03-12T00:00:00,1612709918,Texas,Legends,TEX,82,1612709930,G League,Ignite,GLI,99
2022300331,2022300328,2024-02-26T00:00:00,1612709903,Salt Lake City,Stars,SLC,111,1612709925,Osceola,Magic,OSC,113
2022300333,2022300303,2024-02-22T00:00:00,1612709905,South Bay,Lakers,SBL,113,1612709904,Sioux Falls,Skyforce,SXF,108
2022300334,2022200073,2023-01-08T00:00:00,1612709889,Oklahoma City,Blue,OKL,108,1612709902,Santa Cruz,Warriors,SCW,112
2022300335,2022200117,2023-01-14T00:00:00,1612709914,Stockton,Kings,STO,124,1612709908,Rio Grande Valley,Vipers,RGV,118
2022300336,2022200458,2023-03-23T00:00:00,1612709928,Capital City,Go-Go,CCG,114,1612709927,Wisconsin,Herd,WIS,104
2022300337,2022200173,2023-01-25T00:00:00,1612709929,College Park,Skyhawks,CPS,115,1612709893,Cleveland,Charge,CLC,116
2022300338,2052300168,2023-12-09T00:00:00,1612709922,Greensboro,Swarm,GBO,119,1612709909,Delaware,Blue Coats,DEL,139
2022300339,2022300330,2024-02-27T00:00:00,1612709918,Texas,Legends,TEX,132,1612709930,G League,Ignite,GLI,111
2022300340,2052300070,2023-11-20T00:00:00,1612709931,Mexico City,Capitanes,MXC,124,1612709926,Memphis,Hustle,MHU,104
2022300341,2022300011,2023-12-28T00:00:00,1612709890,Austin,Spurs,AUS,118,1612709905,South Bay,Lakers,SBL,117
2022300342,2022300325,2024-02-25T00:00:00,1612709924,Ontario,Clippers,ONT,119,1612709904,Sioux Falls,Skyforce,SXF,106
2022300343,2022200122,2023-01-16T00:00:00,1612709921,Long Island,Nets,LIN,99,1612709917,Grand Rapids,Gold,GRG,80
2022300344,2022300214,2024-02-01T00:00:00,1612709932,Motor City,Cruise,MCC,91,1612709910,Fort Wayne,Mad Ants,FWN,100
2022300345,2022300277,2024-02-11T00:00:00,1612709923,Windy City,Bulls,WCB,113,1612709920,Raptors,905,RAP,99
2022300346,2022300334,2024-02-28T00:00:00,1612709889,Oklahoma City,Blue,OKL,116,1612709902,Santa Cruz,Warriors,SCW,121
2022300347,2022300340,2024-02-28T00:00:00,1612709931,Mexico City,Capitanes,MXC,132,1612709926,Memphis,Hustle,MHU,98
2022300348,2052100184,2021-12-19T00:00:00,1612709928,Capital City,Go-Go,CCG,115,1612709913,Birmingham,Squadron,BHM,126
2022300349,2022300337,2024-02-28T00:00:00,1612709929,College Park,Skyhawks,CPS,100,1612709893,Cleveland,Charge,CLC,82
2022300350,2022300338,2024-02-28T00:00:00,1612709922,Greensboro,Swarm,GBO,131,1612709909,Delaware,Blue Coats,DEL,133
2022300352,2022200427,2023-03-17T00:00:00,1612709927,Wisconsin,Herd,WIS,118,1612709915,Maine,Celtics,MNE,116
2022300353,2022300287,2024-02-13T00:00:00,1612709933,Rip City,Remix,RCR,111,1612709911,Iowa,Wolves,IWA,113
2022300354,2022300335,2024-02-28T00:00:00,1612709914,Stockton,Kings,STO,91,1612709908,Rio Grande Valley,Vipers,RGV,119
2022300355,2022200444,2023-03-20T00:00:00,1612709932,Motor City,Cruise,MCC,122,1612709919,Westchester,Knicks,WES,93
2022300356,2022300352,2024-03-01T00:00:00,1612709927,Wisconsin,Herd,WIS,108,1612709915,Maine,Celtics,MNE,117
2022300357,2022300030,2023-12-30T00:00:00,1612709914,Stockton,Kings,STO,104,1612709903,Salt Lake City,Stars,SLC,100
2022300358,2022300031,2023-12-30T00:00:00,1612709918,Texas,Legends,TEX,121,1612709905,South Bay,Lakers,SBL,110
2022300359,2022300355,2024-03-02T00:00:00,1612709932,Motor City,Cruise,MCC,99,1612709919,Westchester,Knicks,WES,130
2022300360,2022200379,2023-03-09T00:00:00,1612709929,College Park,Skyhawks,CPS,113,1612709930,G League,Ignite,GLI,130
2022300361,2022300348,2024-03-01T00:00:00,1612709928,Capital City,Go-Go,CCG,138,1612709913,Birmingham,Squadron,BHM,107
2022300362,2052300063,2023-11-19T00:00:00,1612709893,Cleveland,Charge,CLC,75,1612709923,Windy City,Bulls,WCB,94
2022300363,2022200214,2023-02-03T00:00:00,1612709917,Grand Rapids,Gold,GRG,107,1612709922,Greensboro,Swarm,GBO,123
2022300364,2022300209,2024-01-31T00:00:00,1612709925,Osceola,Magic,OSC,98,1612709909,Delaware,Blue Coats,DEL,108
2022300365,2022200160,2023-01-22T00:00:00,1612709931,Mexico City,Capitanes,MXC,128,1612709902,Santa Cruz,Warriors,SCW,117
2022300367,2022300365,2024-03-03T00:00:00,1612709931,Mexico City,Capitanes,MXC,127,1612709902,Santa Cruz,Warriors,SCW,104
2022300368,2022300366,2024-03-03T00:00:00,1612709933,Rip City,Remix,RCR,109,1612709926,Memphis,Hustle,MHU,113
2022300369,2022200099,2023-01-12T00:00:00,1612709924,Ontario,Clippers,ONT,126,1612709911,Iowa,Wolves,IWA,107
2022300370,2022300026,2023-12-30T00:00:00,1612709928,Capital City,Go-Go,CCG,124,1612709932,Motor City,Cruise,MCC,119
2022300371,2022300284,2024-02-13T00:00:00,1612709889,Oklahoma City,Blue,OKL,103,1612709904,Sioux Falls,Skyforce,SXF,122
2022300372,2022300085,2024-01-10T00:00:00,1612709929,College Park,Skyhawks,CPS,114,1612709909,Delaware,Blue Coats,DEL,118
2022300373,2022300363,2024-03-03T00:00:00,1612709917,Grand Rapids,Gold,GRG,120,1612709922,Greensboro,Swarm,GBO,97
2022300374,2072100006,2022-01-23T00:00:00,1612709921,Long Island,Nets,LIN,111,1612709930,G League,Ignite,GLI,99
2022300375,2022300233,2024-02-04T00:00:00,1612709925,Osceola,Magic,OSC,112,1612709915,Maine,Celtics,MNE,89
2022300376,2022200363,2023-03-06T00:00:00,1612709903,Salt Lake City,Stars,SLC,134,1612709918,Texas,Legends,TEX,128
2022300377,2022300202,2024-01-29T00:00:00,1612709905,South Bay,Lakers,SBL,124,1612709911,Iowa,Wolves,IWA,113
2022300378,2022300046,2024-01-03T00:00:00,1612709921,Long Island,Nets,LIN,122,1612709919,Westchester,Knicks,WES,114
2022300379,2022300180,2024-01-25T00:00:00,1612709890,Austin,Spurs,AUS,123,1612709902,Santa Cruz,Warriors,SCW,125
2022300380,2052200243,2022-12-19T00:00:00,1612709908,Rio Grande Valley,Vipers,RGV,96,1612709923,Windy City,Bulls,WCB,102
2022300381,2022200349,2023-03-04T00:00:00,1612709920,Raptors,905,RAP,129,1612709910,Fort Wayne,Mad Ants,FWN,114
2022300382,2022300376,2024-03-05T00:00:00,1612709903,Salt Lake City,Stars,SLC,136,1612709918,Texas,Legends,TEX,131
2022300383,2022300369,2024-03-04T00:00:00,1612709924,Ontario,Clippers,ONT,130,1612709911,Iowa,Wolves,IWA,103
2022300384,2022200024,2022-12-30T00:00:00,1612709905,South Bay,Lakers,SBL,117,1612709926,Memphis,Hustle,MHU,118
2022300385,2022200471,2023-03-24T00:00:00,1612709914,Stockton,Kings,STO,116,1612709931,Mexico City,Capitanes,MXC,104
2022300386,2022300225,2024-02-03T00:00:00,1612709928,Capital City,Go-Go,CCG,119,1612709921,Long Island,Nets,LIN,106
2022300387,2022200037,2023-01-02T00:00:00,1612709929,College Park,Skyhawks,CPS,116,1612709925,Osceola,Magic,OSC,131
2022300388,2022300381,2024-03-07T00:00:00,1612709920,Raptors,905,RAP,113,1612709910,Fort Wayne,Mad Ants,FWN,107
2022300389,2052100014,2021-11-06T00:00:00,1612709913,Birmingham,Squadron,BHM,97,1612709922,Greensboro,Swarm,GBO,94
2022300390,2022300380,2024-03-06T00:00:00,1612709908,Rio Grande Valley,Vipers,RGV,108,1612709923,Windy City,Bulls,WCB,111
2022300391,2022300385,2024-03-07T00:00:00,1612709914,Stockton,Kings,STO,130,1612709931,Mexico City,Capitanes,MXC,102
2022300392,2022300387,2024-03-08T00:00:00,1612709929,College Park,Skyhawks,CPS,112,1612709925,Osceola,Magic,OSC,120
2022300393,2052300145,2023-12-05T00:00:00,1612709893,Cleveland,Charge,CLC,100,1612709932,Motor City,Cruise,MCC,111
2022300394,2022300275,2024-02-11T00:00:00,1612709917,Grand Rapids,Gold,GRG,86,1612709927,Wisconsin,Herd,WIS,105
2022300395,2022300384,2024-03-07T00:00:00,1612709905,South Bay,Lakers,SBL,122,1612709926,Memphis,Hustle,MHU,117
2022300396,2022200462,2023-03-23T00:00:00,1612709902,Santa Cruz,Warriors,SCW,111,1612709908,Rio Grande Valley,Vipers,RGV,121
2022300397,2022200257,2023-02-10T00:00:00,1612709922,Greensboro,Swarm,GBO,138,1612709910,Fort Wayne,Mad Ants,FWN,137
2022300398,2021900193,2019-12-14T00:00:00,1612709890,Austin,Spurs,AUS,114,1612709923,Windy City,Bulls,WCB,103
2022300399,2022000033,2021-02-15T00:00:00,1612709913,Birmingham,Squadron,BHM,114,1612709921,Long Island,Nets,LIN,104
2022300400,2022300070,2024-01-07T00:00:00,1612709904,Sioux Falls,Skyforce,SXF,138,1612709903,Salt Lake City,Stars,SLC,130
2022300401,2022000124,2021-03-04T00:00:00,1612709924,Ontario,Clippers,ONT,122,1612709919,Westchester,Knicks,WES,120
2022300403,2022300099,2024-01-12T00:00:00,1612709914,Stockton,Kings,STO,110,1612709911,Iowa,Wolves,IWA,92
2022300404,2052300160,2023-12-07T00:00:00,1612709909,Delaware,Blue Coats,DEL,109,1612709915,Maine,Celtics,MNE,135
2022300405,2022200429,2023-03-18T00:00:00,1612709925,Osceola,Magic,OSC,112,1612709920,Raptors,905,RAP,111
2022300406,2021800162,2018-12-05T00:00:00,1612709905,South Bay,Lakers,SBL,89,1612709919,Westchester,Knicks,WES,103
2022300407,2022300208,2024-01-31T00:00:00,1612709893,Cleveland,Charge,CLC,119,1612709922,Greensboro,Swarm,GBO,118
2022300408,2022300399,2024-03-10T00:00:00,1612709913,Birmingham,Squadron,BHM,112,1612709921,Long Island,Nets,LIN,115
2022300409,2022200334,2023-02-28T00:00:00,1612709903,Salt Lake City,Stars,SLC,106,1612709927,Wisconsin,Herd,WIS,120
2022300410,2022300084,2024-01-10T00:00:00,1612709924,Ontario,Clippers,ONT,114,1612709914,Stockton,Kings,STO,125
2022300411,2022300298,2024-02-22T00:00:00,1612709910,Fort Wayne,Mad Ants,FWN,131,1612709929,College Park,Skyhawks,CPS,124
2022300412,2022200299,2023-02-23T00:00:00,1612709904,Sioux Falls,Skyforce,SXF,118,1612709931,Mexico City,Capitanes,MXC,109
2022300413,2022200198,2023-01-29T00:00:00,1612709911,Iowa,Wolves,IWA,127,1612709889,Oklahoma City,Blue,OKL,122
2022300414,2052300227,2023-12-20T00:00:00,1612709923,Windy City,Bulls,WCB,87,1612709917,Grand Rapids,Gold,GRG,103
2022300415,2022300402,2024-03-10T00:00:00,1612709933,Rip City,Remix,RCR,119,1612709918,Texas,Legends,TEX,125
2022300416,2022300396,2024-03-10T00:00:00,1612709902,Santa Cruz,Warriors,SCW,112,1612709908,Rio Grande Valley,Vipers,RGV,105
2022300417,2022300404,2024-03-11T00:00:00,1612709909,Delaware,Blue Coats,DEL,101,1612709915,Maine,Celtics,MNE,122
2022300418,2022300405,2024-03-11T00:00:00,1612709925,Osceola,Magic,OSC,120,1612709920,Raptors,905,RAP,116
2022300419,2022300413,2024-03-12T00:00:00,1612709911,Iowa,Wolves,IWA,110,1612709889,Oklahoma City,Blue,OKL,150
2022300420,2022300406,2024-03-11T00:00:00,1612709905,South Bay,Lakers,SBL,116,1612709919,Westchester,Knicks,WES,131
2022300421,2052300082,2023-11-24T00:00:00,1612709915,Maine,Celtics,MNE,111,1612709922,Greensboro,Swarm,GBO,108
2022300422,2022300412,2024-03-12T00:00:00,1612709904,Sioux Falls,Skyforce,SXF,102,1612709931,Mexico City,Capitanes,MXC,90
2022300423,2022300211,2024-01-31T00:00:00,1612709890,Austin,Spurs,AUS,103,1612709918,Texas,Legends,TEX,121
2022300424,2022300414,2024-03-12T00:00:00,1612709923,Windy City,Bulls,WCB,95,1612709917,Grand Rapids,Gold,GRG,93
2022300425,2022200211,2023-02-01T00:00:00,1612709908,Rio Grande Valley,Vipers,RGV,129,1612709924,Ontario,Clippers,ONT,121
2022300426,2022200221,2023-02-04T00:00:00,1612709893,Cleveland,Charge,CLC,118,1612709920,Raptors,905,RAP,124
2022300427,2022200209,2023-02-01T00:00:00,1612709909,Delaware,Blue Coats,DEL,124,1612709913,Birmingham,Squadron,BHM,102
2022300428,2022200460,2023-03-23T00:00:00,1612709925,Osceola,Magic,OSC,115,1612709921,Long Island,Nets,LIN,113
22000346,22000137,2021-01-09T00:00:00,1610612739,Cleveland,Cavaliers,CLE,90,1610612749,Milwaukee,Bucks,MIL,100
22000347,22000331,2021-02-03T00:00:00,1610612748,Miami,Heat,MIA,100,1610612764,Washington,Wizards,WAS,103
22000348,21900683,2020-01-25T00:00:00,1610612760,Oklahoma City,Thunder,OKC,113,1610612750,Minnesota,Timberwolves,MIN,104
22000349,22000123,2021-01-08T00:00:00,1610612756,Phoenix,Suns,PHX,105,1610612765,Detroit,Pistons,DET,110
22000350,21900818,2020-02-13T00:00:00,1610612746,LA,Clippers,LAC,133,1610612738,Boston,Celtics,BOS,141
22000351,22000256,2021-01-24T00:00:00,1610612752,New York,Knicks,NYK,113,1610612757,Portland,Trail Blazers,POR,116
22000352,22000055,2020-12-29T00:00:00,1610612758,Sacramento,Kings,SAC,125,1610612743,Denver,Nuggets,DEN,115
22000353,22000344,2021-02-05T00:00:00,1610612753,Orlando,Magic,ORL,123,1610612741,Chicago,Bulls,CHI,119
22000354,22000118,2021-01-07T00:00:00,1610612755,Philadelphia,76ers,PHI,109,1610612751,Brooklyn,Nets,BKN,122
22000355,21901253,2020-08-03T00:00:00,1610612740,New Orleans,Pelicans,NOP,109,1610612763,Memphis,Grizzlies,MEM,99
22000356,21900703,2020-01-28T00:00:00,1610612737,Atlanta,Hawks,ATL,114,1610612761,Toronto,Raptors,TOR,130
22000357,22000346,2021-02-05T00:00:00,1610612739,Cleveland,Cavaliers,CLE,105,1610612749,Milwaukee,Bucks,MIL,123
22000358,22000189,2021-01-16T00:00:00,1610612745,Houston,Rockets,HOU,91,1610612759,San Antonio,Spurs,SAS,103
22000359,22000348,2021-02-05T00:00:00,1610612760,Oklahoma City,Thunder,OKC,103,1610612750,Minnesota,Timberwolves,MIN,106
22000360,22000339,2021-02-04T00:00:00,1610612742,Dallas,Mavericks,DAL,116,1610612744,Golden State,Warriors,GSW,147
22000361,22000284,2021-01-28T00:00:00,1610612747,Los Angeles,Lakers,LAL,92,1610612765,Detroit,Pistons,DET,107
22000362,22000535,2021-03-01T00:00:00,1610612766,Charlotte,Hornets,CHA,111,1610612757,Portland,Trail Blazers,POR,123
22000363,21900651,2020-01-20T00:00:00,1610612754,Indiana,Pacers,IND,88,1610612762,Utah,Jazz,UTA,118
22000364,21900584,2020-01-12T00:00:00,1610612752,New York,Knicks,NYK,124,1610612748,Miami,Heat,MIA,121
22000365,11900119,2020-07-26T00:00:00,1610612756,Phoenix,Suns,PHX,103,1610612738,Boston,Celtics,BOS,117
22000366,22000224,2021-01-20T00:00:00,1610612746,LA,Clippers,LAC,115,1610612758,Sacramento,Kings,SAC,96
